1.0000E+1	5.8225E+0
9.8000E+0	5.7395E+0
9.6000E+0	5.6205E+0
9.4000E+0	5.5129E+0
9.2000E+0	5.4259E+0
9.0000E+0	5.3084E+0
8.8000E+0	5.2312E+0
8.6000E+0	5.1205E+0
8.4000E+0	5.0172E+0
8.2000E+0	4.9265E+0
8.0000E+0	4.8270E+0
7.8000E+0	4.7246E+0
7.6000E+0	4.6138E+0
7.4000E+0	4.4748E+0
7.2000E+0	4.3528E+0
7.0000E+0	4.2207E+0
6.8000E+0	4.1280E+0
6.6000E+0	3.9694E+0
6.4000E+0	3.8719E+0
6.2000E+0	3.7476E+0
6.0000E+0	3.6205E+0
5.8000E+0	3.5067E+0
5.6000E+0	3.4029E+0
5.4000E+0	3.2855E+0
5.2000E+0	3.1893E+0
5.0000E+0	3.0804E+0
4.8000E+0	2.9956E+0
4.6000E+0	2.8886E+0
4.4000E+0	2.7684E+0
4.2000E+0	2.6577E+0
4.0000E+0	2.5498E+0
3.8000E+0	2.4255E+0
3.6000E+0	2.3223E+0
3.4000E+0	2.2193E+0
3.2000E+0	2.0880E+0
3.0000E+0	1.9546E+0
2.8000E+0	1.8298E+0
2.6000E+0	1.6945E+0
2.4000E+0	1.5879E+0
2.2000E+0	1.4804E+0
2.0000E+0	1.3961E+0
1.8000E+0	1.2742E+0
1.6000E+0	1.1672E+0
1.4000E+0	1.0754E+0
1.2000E+0	9.7383E-1
1.0000E+0	8.7922E-1
8.0000E-1	7.8846E-1
6.0000E-1	7.0608E-1
4.0000E-1	6.2647E-1
2.0000E-1	5.7229E-1
0.0000E+0	5.3313E-1
-2.0000E-1	4.7327E-1
-4.0000E-1	4.0570E-1
-6.0000E-1	3.4206E-1
-8.0000E-1	2.9230E-1
-1.0000E+0	2.3135E-1
-1.2000E+0	1.6811E-1
-1.4000E+0	1.2749E-1
-1.6000E+0	8.7985E-2
-1.8000E+0	3.6096E-2
-2.0000E+0	-1.6291E-2
-2.2000E+0	-2.7307E-2
-2.4000E+0	-8.8250E-2
-2.6000E+0	-1.1251E-1
-2.8000E+0	-1.2369E-1
-3.0000E+0	-1.2294E-1
-3.2000E+0	-1.1230E-1
-3.4000E+0	-9.7370E-2
-3.6000E+0	-6.9666E-2
-3.8000E+0	-8.3014E-2
-4.0000E+0	-5.3042E-2
-4.2000E+0	-7.6394E-2
-4.4000E+0	-7.3005E-2
-4.6000E+0	-6.1942E-2
-4.8000E+0	-5.8868E-2
-5.0000E+0	-9.4904E-2
