1.0000E+1	3.0216E+0
9.8000E+0	2.9409E+0
9.6000E+0	2.9012E+0
9.4000E+0	2.8936E+0
9.2000E+0	2.8633E+0
9.0000E+0	2.8307E+0
8.8000E+0	2.8313E+0
8.6000E+0	2.7881E+0
8.4000E+0	2.7556E+0
8.2000E+0	2.7181E+0
8.0000E+0	2.6920E+0
7.8000E+0	2.6343E+0
7.6000E+0	2.5616E+0
7.4000E+0	2.5207E+0
7.2000E+0	2.4605E+0
7.0000E+0	2.3776E+0
6.8000E+0	2.3101E+0
6.6000E+0	2.2448E+0
6.4000E+0	2.1960E+0
6.2000E+0	2.1736E+0
6.0000E+0	2.1318E+0
5.8000E+0	2.0858E+0
5.6000E+0	2.0036E+0
5.4000E+0	1.9046E+0
5.2000E+0	1.8312E+0
5.0000E+0	1.7566E+0
4.8000E+0	1.6694E+0
4.6000E+0	1.5995E+0
4.4000E+0	1.5706E+0
4.2000E+0	1.5342E+0
4.0000E+0	1.4744E+0
3.8000E+0	1.4087E+0
3.6000E+0	1.3400E+0
3.4000E+0	1.2684E+0
3.2000E+0	1.1848E+0
3.0000E+0	1.0985E+0
2.8000E+0	1.0449E+0
2.6000E+0	9.3902E-1
2.4000E+0	8.5355E-1
2.2000E+0	7.6689E-1
2.0000E+0	7.0537E-1
1.8000E+0	6.4378E-1
1.6000E+0	5.8920E-1
1.4000E+0	5.2872E-1
1.2000E+0	4.6675E-1
1.0000E+0	3.9791E-1
8.0000E-1	3.4481E-1
6.0000E-1	3.0772E-1
4.0000E-1	2.6074E-1
2.0000E-1	2.3681E-1
0.0000E+0	1.8714E-1
-2.0000E-1	1.2772E-1
-4.0000E-1	1.0552E-1
-6.0000E-1	9.2764E-2
-8.0000E-1	8.9710E-2
-1.0000E+0	6.9866E-2
-1.2000E+0	5.0392E-2
-1.4000E+0	3.2385E-2
-1.6000E+0	1.3310E-2
-1.8000E+0	-1.5365E-2
-2.0000E+0	-4.8225E-2
-2.2000E+0	-5.4516E-2
-2.4000E+0	-5.0719E-2
-2.6000E+0	-8.1624E-2
-2.8000E+0	-1.1888E-1
-3.0000E+0	-1.2044E-1
-3.2000E+0	-1.2488E-1
-3.4000E+0	-1.1702E-1
-3.6000E+0	-1.2807E-1
-3.8000E+0	-1.2601E-1
-4.0000E+0	-1.1028E-1
-4.2000E+0	-9.6235E-2
-4.4000E+0	-6.1884E-2
-4.6000E+0	-5.3138E-2
-4.8000E+0	-4.8576E-2
-5.0000E+0	-4.9477E-2
