1.0000E+1	1.9614E+0
9.8000E+0	1.9137E+0
9.6000E+0	1.8708E+0
9.4000E+0	1.8583E+0
9.2000E+0	1.8392E+0
9.0000E+0	1.8276E+0
8.8000E+0	1.8132E+0
8.6000E+0	1.7899E+0
8.4000E+0	1.7678E+0
8.2000E+0	1.7470E+0
8.0000E+0	1.7206E+0
7.8000E+0	1.6754E+0
7.6000E+0	1.6632E+0
7.4000E+0	1.5997E+0
7.2000E+0	1.5765E+0
7.0000E+0	1.5148E+0
6.8000E+0	1.4699E+0
6.6000E+0	1.4442E+0
6.4000E+0	1.4151E+0
6.2000E+0	1.4212E+0
6.0000E+0	1.3852E+0
5.8000E+0	1.3516E+0
5.6000E+0	1.3142E+0
5.4000E+0	1.2846E+0
5.2000E+0	1.2604E+0
5.0000E+0	1.2176E+0
4.8000E+0	1.1769E+0
4.6000E+0	1.1299E+0
4.4000E+0	1.0657E+0
4.2000E+0	1.0307E+0
4.0000E+0	9.6631E-1
3.8000E+0	9.0385E-1
3.6000E+0	8.2244E-1
3.4000E+0	7.4578E-1
3.2000E+0	7.0220E-1
3.0000E+0	6.7527E-1
2.8000E+0	6.1432E-1
2.6000E+0	6.1362E-1
2.4000E+0	5.5824E-1
2.2000E+0	5.1141E-1
2.0000E+0	4.9592E-1
1.8000E+0	4.4277E-1
1.6000E+0	4.0612E-1
1.4000E+0	3.6241E-1
1.2000E+0	2.8568E-1
1.0000E+0	2.4871E-1
8.0000E-1	1.9762E-1
6.0000E-1	1.6174E-1
4.0000E-1	1.0890E-1
2.0000E-1	7.0573E-2
0.0000E+0	3.5980E-2
-2.0000E-1	2.2809E-2
-4.0000E-1	2.6638E-2
-6.0000E-1	3.5898E-2
-8.0000E-1	2.6409E-2
-1.0000E+0	1.6560E-2
-1.2000E+0	1.1985E-2
-1.4000E+0	-3.2878E-4
-1.6000E+0	-7.4185E-3
-1.8000E+0	-4.2712E-2
-2.0000E+0	-4.1986E-2
-2.2000E+0	-6.0677E-2
-2.4000E+0	-6.3547E-2
-2.6000E+0	-8.1957E-2
-2.8000E+0	-1.0699E-1
-3.0000E+0	-1.1625E-1
-3.2000E+0	-1.0884E-1
-3.4000E+0	-1.1256E-1
-3.6000E+0	-1.0600E-1
-3.8000E+0	-1.2277E-1
-4.0000E+0	-1.2808E-1
-4.2000E+0	-1.2849E-1
-4.4000E+0	-1.2670E-1
-4.6000E+0	-1.1217E-1
-4.8000E+0	-9.6853E-2
-5.0000E+0	-9.1657E-2
