1.0000E+1	5.8806E+0
9.8000E+0	5.7819E+0
9.6000E+0	5.6752E+0
9.4000E+0	5.5718E+0
9.2000E+0	5.4667E+0
9.0000E+0	5.3660E+0
8.8000E+0	5.2715E+0
8.6000E+0	5.1655E+0
8.4000E+0	5.0638E+0
8.2000E+0	4.9536E+0
8.0000E+0	4.8481E+0
7.8000E+0	4.7617E+0
7.6000E+0	4.6426E+0
7.4000E+0	4.5288E+0
7.2000E+0	4.4145E+0
7.0000E+0	4.2983E+0
6.8000E+0	4.1811E+0
6.6000E+0	4.0635E+0
6.4000E+0	3.9302E+0
6.2000E+0	3.8138E+0
6.0000E+0	3.6886E+0
5.8000E+0	3.5465E+0
5.6000E+0	3.4351E+0
5.4000E+0	3.3034E+0
5.2000E+0	3.1820E+0
5.0000E+0	3.0732E+0
4.8000E+0	2.9348E+0
4.6000E+0	2.8127E+0
4.4000E+0	2.6967E+0
4.2000E+0	2.5724E+0
4.0000E+0	2.4510E+0
3.8000E+0	2.3323E+0
3.6000E+0	2.2173E+0
3.4000E+0	2.1029E+0
3.2000E+0	1.9849E+0
3.0000E+0	1.8702E+0
2.8000E+0	1.7575E+0
2.6000E+0	1.6441E+0
2.4000E+0	1.5352E+0
2.2000E+0	1.4365E+0
2.0000E+0	1.3438E+0
1.8000E+0	1.2381E+0
1.6000E+0	1.1410E+0
1.4000E+0	1.0506E+0
1.2000E+0	9.3596E-1
1.0000E+0	8.4256E-1
8.0000E-1	7.3897E-1
6.0000E-1	6.6744E-1
4.0000E-1	5.8196E-1
2.0000E-1	4.9145E-1
0.0000E+0	4.3247E-1
-2.0000E-1	3.8537E-1
-4.0000E-1	3.1829E-1
-6.0000E-1	2.6172E-1
-8.0000E-1	2.0687E-1
-1.0000E+0	1.5707E-1
-1.2000E+0	1.1019E-1
-1.4000E+0	7.2644E-2
-1.6000E+0	4.3916E-2
-1.8000E+0	1.8635E-2
-2.0000E+0	-7.6597E-4
-2.2000E+0	-1.5752E-2
-2.4000E+0	-2.3212E-2
-2.6000E+0	-2.6830E-2
-2.8000E+0	-3.0442E-2
-3.0000E+0	-3.0005E-2
-3.2000E+0	-3.1334E-2
-3.4000E+0	-3.6439E-2
-3.6000E+0	-5.1008E-2
-3.8000E+0	-8.1615E-2
-4.0000E+0	-9.6768E-2
-4.2000E+0	-9.7505E-2
-4.4000E+0	-9.6211E-2
-4.6000E+0	-7.7233E-2
-4.8000E+0	-7.8661E-2
-5.0000E+0	-7.7664E-2
