1.0000E+1	1.9209E+0
9.8000E+0	1.8828E+0
9.6000E+0	1.8354E+0
9.4000E+0	1.8266E+0
9.2000E+0	1.8009E+0
9.0000E+0	1.7767E+0
8.8000E+0	1.7454E+0
8.6000E+0	1.7259E+0
8.4000E+0	1.7031E+0
8.2000E+0	1.6833E+0
8.0000E+0	1.6635E+0
7.8000E+0	1.6603E+0
7.6000E+0	1.6409E+0
7.4000E+0	1.6139E+0
7.2000E+0	1.5882E+0
7.0000E+0	1.5489E+0
6.8000E+0	1.5456E+0
6.6000E+0	1.5318E+0
6.4000E+0	1.4958E+0
6.2000E+0	1.4594E+0
6.0000E+0	1.4043E+0
5.8000E+0	1.3633E+0
5.6000E+0	1.3289E+0
5.4000E+0	1.2671E+0
5.2000E+0	1.2374E+0
5.0000E+0	1.1963E+0
4.8000E+0	1.1526E+0
4.6000E+0	1.0954E+0
4.4000E+0	1.0137E+0
4.2000E+0	9.4947E-1
4.0000E+0	9.0502E-1
3.8000E+0	8.5886E-1
3.6000E+0	8.3418E-1
3.4000E+0	7.8213E-1
3.2000E+0	7.1699E-1
3.0000E+0	6.6355E-1
2.8000E+0	6.1829E-1
2.6000E+0	5.6552E-1
2.4000E+0	5.1170E-1
2.2000E+0	5.0485E-1
2.0000E+0	4.5549E-1
1.8000E+0	4.0852E-1
1.6000E+0	3.5340E-1
1.4000E+0	3.3458E-1
1.2000E+0	2.7436E-1
1.0000E+0	2.4315E-1
8.0000E-1	2.3008E-1
6.0000E-1	2.1836E-1
4.0000E-1	1.8182E-1
2.0000E-1	1.5229E-1
0.0000E+0	1.2445E-1
-2.0000E-1	9.9752E-2
-4.0000E-1	6.1413E-2
-6.0000E-1	5.1752E-2
-8.0000E-1	2.2416E-2
-1.0000E+0	-1.3718E-2
-1.2000E+0	-5.7417E-2
-1.4000E+0	-7.0838E-2
-1.6000E+0	-9.3825E-2
-1.8000E+0	-1.0314E-1
-2.0000E+0	-1.0747E-1
-2.2000E+0	-1.0417E-1
-2.4000E+0	-1.0319E-1
-2.6000E+0	-9.3992E-2
-2.8000E+0	-1.0874E-1
-3.0000E+0	-1.0068E-1
-3.2000E+0	-8.3072E-2
-3.4000E+0	-8.6701E-2
-3.6000E+0	-7.2692E-2
-3.8000E+0	-6.3769E-2
-4.0000E+0	-4.1477E-2
-4.2000E+0	-4.1797E-2
-4.4000E+0	-6.0034E-2
-4.6000E+0	-5.8868E-2
-4.8000E+0	-5.6786E-2
-5.0000E+0	-6.0123E-2
