1.0000E+1	2.4708E+0
9.8000E+0	2.3403E+0
9.6000E+0	2.3083E+0
9.4000E+0	2.2793E+0
9.2000E+0	2.2609E+0
9.0000E+0	2.2200E+0
8.8000E+0	2.1862E+0
8.6000E+0	2.1582E+0
8.4000E+0	2.1264E+0
8.2000E+0	2.0932E+0
8.0000E+0	2.0623E+0
7.8000E+0	2.0385E+0
7.6000E+0	1.9986E+0
7.4000E+0	1.9711E+0
7.2000E+0	1.9297E+0
7.0000E+0	1.8876E+0
6.8000E+0	1.8450E+0
6.6000E+0	1.8021E+0
6.4000E+0	1.7516E+0
6.2000E+0	1.7065E+0
6.0000E+0	1.6692E+0
5.8000E+0	1.6273E+0
5.6000E+0	1.5852E+0
5.4000E+0	1.5476E+0
5.2000E+0	1.4862E+0
5.0000E+0	1.4504E+0
4.8000E+0	1.4061E+0
4.6000E+0	1.3394E+0
4.4000E+0	1.3006E+0
4.2000E+0	1.2627E+0
4.0000E+0	1.2110E+0
3.8000E+0	1.1580E+0
3.6000E+0	1.1008E+0
3.4000E+0	1.0452E+0
3.2000E+0	9.7682E-1
3.0000E+0	9.2023E-1
2.8000E+0	8.4441E-1
2.6000E+0	7.9216E-1
2.4000E+0	7.1971E-1
2.2000E+0	6.5776E-1
2.0000E+0	5.6777E-1
1.8000E+0	5.1951E-1
1.6000E+0	4.6650E-1
1.4000E+0	4.0928E-1
1.2000E+0	3.7933E-1
1.0000E+0	3.5242E-1
8.0000E-1	3.0149E-1
6.0000E-1	2.5625E-1
4.0000E-1	2.1859E-1
2.0000E-1	2.1487E-1
0.0000E+0	1.9223E-1
-2.0000E-1	1.5888E-1
-4.0000E-1	1.1944E-1
-6.0000E-1	9.5887E-2
-8.0000E-1	6.5024E-2
-1.0000E+0	3.7313E-2
-1.2000E+0	-1.9744E-3
-1.4000E+0	-2.7964E-2
-1.6000E+0	-3.6308E-3
-1.8000E+0	-1.3632E-2
-2.0000E+0	-1.9833E-2
-2.2000E+0	-2.3607E-2
-2.4000E+0	-2.9175E-2
-2.6000E+0	-3.8835E-2
-2.8000E+0	-3.7664E-2
-3.0000E+0	-5.6266E-2
-3.2000E+0	-8.2013E-2
-3.4000E+0	-1.0726E-1
-3.6000E+0	-1.1309E-1
-3.8000E+0	-9.0681E-2
-4.0000E+0	-8.0208E-2
-4.2000E+0	-1.0338E-1
-4.4000E+0	-9.7575E-2
-4.6000E+0	-1.0396E-1
-4.8000E+0	-1.3321E-1
-5.0000E+0	-1.4501E-1
