1.0000E+1	5.7461E+0
9.8000E+0	5.6164E+0
9.6000E+0	5.5186E+0
9.4000E+0	5.4209E+0
9.2000E+0	5.3353E+0
9.0000E+0	5.2420E+0
8.8000E+0	5.1551E+0
8.6000E+0	5.1039E+0
8.4000E+0	4.9981E+0
8.2000E+0	4.8947E+0
8.0000E+0	4.7857E+0
7.8000E+0	4.6746E+0
7.6000E+0	4.5690E+0
7.4000E+0	4.4630E+0
7.2000E+0	4.3514E+0
7.0000E+0	4.2351E+0
6.8000E+0	4.0806E+0
6.6000E+0	3.9434E+0
6.4000E+0	3.8234E+0
6.2000E+0	3.6980E+0
6.0000E+0	3.5871E+0
5.8000E+0	3.4986E+0
5.6000E+0	3.4084E+0
5.4000E+0	3.3005E+0
5.2000E+0	3.1783E+0
5.0000E+0	3.0638E+0
4.8000E+0	2.9701E+0
4.6000E+0	2.8705E+0
4.4000E+0	2.7524E+0
4.2000E+0	2.6259E+0
4.0000E+0	2.5102E+0
3.8000E+0	2.3794E+0
3.6000E+0	2.2732E+0
3.4000E+0	2.1600E+0
3.2000E+0	2.0396E+0
3.0000E+0	1.9002E+0
2.8000E+0	1.7728E+0
2.6000E+0	1.6817E+0
2.4000E+0	1.5982E+0
2.2000E+0	1.4765E+0
2.0000E+0	1.3603E+0
1.8000E+0	1.2543E+0
1.6000E+0	1.1864E+0
1.4000E+0	1.1077E+0
1.2000E+0	1.0040E+0
1.0000E+0	9.0170E-1
8.0000E-1	8.5792E-1
6.0000E-1	7.4673E-1
4.0000E-1	6.8536E-1
2.0000E-1	6.1840E-1
0.0000E+0	5.4331E-1
-2.0000E-1	4.4422E-1
-4.0000E-1	3.8875E-1
-6.0000E-1	3.0758E-1
-8.0000E-1	2.5193E-1
-1.0000E+0	1.5325E-1
-1.2000E+0	9.5346E-2
-1.4000E+0	5.3959E-2
-1.6000E+0	2.0435E-2
-1.8000E+0	-1.8725E-2
-2.0000E+0	-4.7055E-2
-2.2000E+0	-6.6401E-2
-2.4000E+0	-7.5553E-2
-2.6000E+0	-9.6855E-2
-2.8000E+0	-1.0513E-1
-3.0000E+0	-1.0243E-1
-3.2000E+0	-9.0174E-2
-3.4000E+0	-7.0666E-2
-3.6000E+0	-4.3376E-2
-3.8000E+0	-5.1663E-2
-4.0000E+0	-5.3875E-2
-4.2000E+0	-7.5765E-2
-4.4000E+0	-9.6928E-2
-4.6000E+0	-1.0939E-1
-4.8000E+0	-1.3456E-1
-5.0000E+0	-1.4417E-1
