1.0000E+1	2.4850E+0
9.8000E+0	2.3399E+0
9.6000E+0	2.3070E+0
9.4000E+0	2.2884E+0
9.2000E+0	2.2636E+0
9.0000E+0	2.2517E+0
8.8000E+0	2.2223E+0
8.6000E+0	2.2072E+0
8.4000E+0	2.1725E+0
8.2000E+0	2.1686E+0
8.0000E+0	2.1334E+0
7.8000E+0	2.1039E+0
7.6000E+0	2.0729E+0
7.4000E+0	2.0322E+0
7.2000E+0	1.9932E+0
7.0000E+0	1.9452E+0
6.8000E+0	1.8747E+0
6.6000E+0	1.7866E+0
6.4000E+0	1.7514E+0
6.2000E+0	1.7202E+0
6.0000E+0	1.6838E+0
5.8000E+0	1.6379E+0
5.6000E+0	1.5660E+0
5.4000E+0	1.5234E+0
5.2000E+0	1.4606E+0
5.0000E+0	1.4002E+0
4.8000E+0	1.3768E+0
4.6000E+0	1.3175E+0
4.4000E+0	1.2788E+0
4.2000E+0	1.2169E+0
4.0000E+0	1.1474E+0
3.8000E+0	1.0890E+0
3.6000E+0	1.0184E+0
3.4000E+0	9.8562E-1
3.2000E+0	9.3183E-1
3.0000E+0	8.8396E-1
2.8000E+0	8.3821E-1
2.6000E+0	7.9196E-1
2.4000E+0	7.3291E-1
2.2000E+0	6.9678E-1
2.0000E+0	6.3728E-1
1.8000E+0	5.8727E-1
1.6000E+0	5.4511E-1
1.4000E+0	4.8472E-1
1.2000E+0	4.0300E-1
1.0000E+0	3.6854E-1
8.0000E-1	3.3740E-1
6.0000E-1	2.9123E-1
4.0000E-1	2.5007E-1
2.0000E-1	2.0588E-1
0.0000E+0	1.4896E-1
-2.0000E-1	1.3198E-1
-4.0000E-1	6.2647E-2
-6.0000E-1	5.0318E-2
-8.0000E-1	5.6653E-3
-1.0000E+0	-2.8885E-3
-1.2000E+0	-3.5225E-2
-1.4000E+0	-7.0295E-2
-1.6000E+0	-8.1672E-2
-1.8000E+0	-8.8721E-2
-2.0000E+0	-1.0599E-1
-2.2000E+0	-9.8123E-2
-2.4000E+0	-8.9957E-2
-2.6000E+0	-6.0164E-2
-2.8000E+0	-3.7634E-2
-3.0000E+0	-3.7258E-2
-3.2000E+0	-3.8327E-2
-3.4000E+0	-4.1576E-2
-3.6000E+0	-4.2061E-2
-3.8000E+0	-4.9604E-2
-4.0000E+0	-5.7802E-2
-4.2000E+0	-8.3559E-2
-4.4000E+0	-9.2372E-2
-4.6000E+0	-1.1368E-1
-4.8000E+0	-1.4328E-1
-5.0000E+0	-1.4484E-1
